Window Time,PMU ID,Event Type,Severity,Confidence Level,Bad Data Flag,Bus ID
34:30.0,7.879576663,-31.14471871,0.27422139,-32.43851871,0,7.879576663
34:30.4,7.879636603,-31.14541871,0.27422139,-32.45141871,0,7.879636603
34:30.7,7.879596643,-31.14551871,0.27438809,-32.44261871,0,7.879596643
34:31.0,7.879696544,-31.14391871,0.27455479,-32.43161871,0,7.879696544
34:31.4,7.879456781,-31.14281871,0.27405469,-32.38221871,0,7.879456781
34:31.7,7.879336899,-31.14221871,0.27422139,-32.35581871,0,7.879336899
34:32.0,7.879516722,-31.14541871,0.27438809,-32.39921871,0,7.879516722
34:32.4,7.879416821,-31.14581871,0.27438809,-32.40361871,0,7.879416821
34:32.7,7.879676564,-31.14241871,0.27455479,-32.39151871,0,7.879676564
34:33.0,7.879756485,-31.14271871,0.27455479,-32.35831871,0,7.879756485
34:33.4,7.879476761,-31.14431871,0.27455479,-32.34791871,0,7.879476761
34:33.7,7.879157077,-31.14581871,0.27455479,-32.40731871,0,7.879157077
34:34.0,7.879037196,-31.14541871,0.27455479,-32.42261871,0,7.879037196
34:34.4,7.879416821,-31.14341871,0.27438809,-32.41811871,0,7.879416821
34:34.7,7.879336899,-31.14351871,0.27422139,-32.40281871,0,7.879336899
34:35.0,7.879097136,-31.14551871,0.27405469,-32.32731871,0,7.879097136
34:35.4,7.879137097,-31.14571871,0.27438809,-32.36111871,0,7.879137097
34:35.7,7.879496742,-31.14481871,0.27455479,-32.42521871,0,7.879496742
34:36.0,7.879916327,-31.14401871,0.27455479,-32.40101871,0,7.879916327
34:36.4,7.879976268,-31.14581871,0.27455479,-32.41281871,0,7.879976268
34:36.7,7.879456781,-31.14681871,0.27422139,-32.39641871,0,7.879456781
34:37.0,7.879017215,-31.14491871,0.27405469,-32.34761871,0,7.879017215
34:37.4,7.879097136,-31.14691871,0.27405469,-32.41821871,0,7.879097136
34:37.7,7.879316919,-31.14711871,0.27438809,-32.45231871,0,7.879316919
34:38.0,7.879616623,-31.14591871,0.27455479,-32.43801871,0,7.879616623
34:38.4,7.879576663,-31.14561871,0.27438809,-32.36141871,0,7.879576663
34:38.7,7.87939684,-31.14421871,0.27438809,-32.32931871,0,7.87939684
34:39.0,7.879556682,-31.14391871,0.27438809,-32.39061871,0,7.879556682
34:39.4,7.879576663,-31.14451871,0.27422139,-32.40511871,0,7.879576663
34:39.7,7.879996248,-31.14521871,0.27438809,-32.40141871,0,7.879996248
34:40.0,7.880016228,-31.14411871,0.27438809,-32.42051871,0,7.880016228
34:40.4,7.879656584,-31.14261871,0.27422139,-32.43601871,0,7.879656584
34:40.7,7.879556682,-31.14571871,0.27422139,-32.46391871,0,7.879556682
34:41.0,7.87935688,-31.14741871,0.27438809,-32.42921871,0,7.87935688
34:41.4,7.879556682,-31.14571871,0.27455479,-32.37081871,0,7.879556682
34:41.7,7.879696544,-31.14341871,0.27438809,-32.37101871,0,7.879696544
34:42.0,7.879656584,-31.14141871,0.27422139,-32.33271871,0,7.879656584
34:42.4,7.879776465,-31.14381871,0.27438809,-32.31701871,0,7.879776465
34:42.7,7.879636603,-31.14681871,0.27455479,-32.38561871,0,7.879636603
34:43.0,7.879456781,-31.14481871,0.27438809,-32.42631871,0,7.879456781
34:43.4,7.879676564,-31.14391871,0.27438809,-32.42951871,0,7.879676564
34:43.7,7.879756485,-31.14511871,0.27455479,-32.39781871,0,7.879756485
34:44.0,7.879736505,-31.14601871,0.27438809,-32.39151871,0,7.879736505
34:44.4,7.879716524,-31.14531871,0.27405469,-32.42181871,0,7.879716524
34:44.7,7.879536702,-31.14411871,0.27422139,-32.39561871,0,7.879536702
34:45.0,7.87937686,-31.14541871,0.27438809,-32.39361871,0,7.87937686
34:45.4,7.879256978,-31.14731871,0.27438809,-32.38431871,0,7.879256978
34:45.7,7.879456781,-31.14511871,0.27438809,-32.34071871,0,7.879456781
34:46.0,7.879476761,-31.14401871,0.27438809,-32.33621871,0,7.879476761
34:46.4,7.879416821,-31.14431871,0.27422139,-32.34951871,0,7.879416821
34:46.7,7.879616623,-31.14511871,0.27422139,-32.43141871,0,7.879616623
34:47.0,7.879556682,-31.14721871,0.27422139,-32.47791871,0,7.879556682
34:47.4,7.879636603,-31.14501871,0.27438809,-32.39931871,0,7.879636603
34:47.7,7.879756485,-31.14441871,0.27455479,-32.37951871,0,7.879756485
34:48.0,7.87937686,-31.14621871,0.27455479,-32.38951871,0,7.87937686
34:48.4,7.879476761,-31.14431871,0.27455479,-32.39591871,0,7.879476761
34:48.7,7.879976268,-31.14451871,0.27455479,-32.39821871,0,7.879976268
34:49.0,7.879776465,-31.14471871,0.27455479,-32.34701871,0,7.879776465
34:49.4,7.879496742,-31.14501871,0.27455479,-32.35251871,0,7.879496742
34:49.7,7.879436801,-31.14361871,0.27455479,-32.34591871,0,7.879436801
34:50.0,7.879736505,-31.14251871,0.27472149,-32.33461871,0,7.879736505
34:50.4,7.879756485,-31.14591871,0.27455479,-32.37931871,0,7.879756485
34:50.7,7.87937686,-31.14691871,0.27422139,-32.39941871,0,7.87937686
34:51.0,7.879276959,-31.14641871,0.27422139,-32.40141871,0,7.879276959
34:51.4,7.879496742,-31.14651871,0.27438809,-32.39031871,0,7.879496742
34:51.7,7.879756485,-31.14491871,0.27472149,-32.37761871,0,7.879756485
34:52.0,7.879636603,-31.14561871,0.27455479,-32.38711871,0,7.879636603
34:52.4,7.87935688,-31.14581871,0.27438809,-32.34241871,0,7.87935688
34:52.7,7.879536702,-31.14621871,0.27438809,-32.35181871,0,7.879536702
34:53.0,7.879636603,-31.14741871,0.27455479,-32.40261871,0,7.879636603
34:53.4,7.879476761,-31.14591871,0.27472149,-32.40631871,0,7.879476761
34:53.7,7.879556682,-31.14541871,0.27472149,-32.44561871,0,7.879556682
34:54.0,7.879536702,-31.14621871,0.27438809,-32.46121871,0,7.879536702
34:54.4,7.87939684,-31.14501871,0.27455479,-32.46011871,0,7.87939684
34:54.7,7.879636603,-31.14571871,0.27438809,-32.48681871,0,7.879636603
34:55.0,7.879616623,-31.14551871,0.27438809,-32.41911871,0,7.879616623
34:55.4,7.879536702,-31.14421871,0.27438809,-32.38581871,0,7.879536702
34:55.7,7.879576663,-31.14361871,0.27422139,-32.40221871,0,7.879576663
34:56.0,7.879636603,-31.14421871,0.27438809,-32.38771871,0,7.879636603
34:56.4,7.879796446,-31.14621871,0.27455479,-32.41681871,0,7.879796446
34:56.7,7.879576663,-31.14721871,0.27422139,-32.39461871,0,7.879576663
34:57.0,7.879576663,-31.14681871,0.27438809,-32.34701871,0,7.879576663
34:57.4,7.879696544,-31.14741871,0.27438809,-32.39561871,0,7.879696544
34:57.7,7.879436801,-31.14531871,0.27438809,-32.41041871,0,7.879436801
34:58.0,7.879496742,-31.14381871,0.27438809,-32.40121871,0,7.879496742
34:58.4,7.879556682,-31.14401871,0.27422139,-32.39231871,0,7.879556682
34:58.7,7.879316919,-31.14321871,0.27422139,-32.35341871,0,7.879316919
34:59.0,7.879217018,-31.14481871,0.27422139,-32.35381871,0,7.879217018
34:59.4,7.879077156,-31.14681871,0.27405469,-32.38411871,0,7.879077156
34:59.7,7.879316919,-31.14601871,0.27438809,-32.41821871,0,7.879316919
35:00.0,7.879616623,-31.14511871,0.27472149,-32.43051871,0,7.879616623
35:00.4,7.879456781,-31.14391871,0.27455479,-32.38201871,0,7.879456781
35:00.7,7.879456781,-31.14371871,0.27438809,-32.38691871,0,7.879456781
35:01.0,7.879516722,-31.14621871,0.27438809,-32.42041871,0,7.879516722
35:01.4,7.879576663,-31.14761871,0.27438809,-32.42451871,0,7.879576663
35:01.7,7.879676564,-31.14741871,0.27438809,-32.42221871,0,7.879676564
35:02.0,7.879716524,-31.14691871,0.27422139,-32.39991871,0,7.879716524
35:02.3,7.879696544,-31.14551871,0.27438809,-32.39831871,0,7.879696544
35:02.7,7.879596643,-31.14431871,0.27438809,-32.42611871,0,7.879596643
35:03.0,7.879576663,-31.14271871,0.27455479,-32.40911871,0,7.879576663
35:03.3,7.879716524,-31.14481871,0.27472149,-32.43041871,0,7.879716524
35:03.7,7.87939684,-31.14841871,0.27438809,-32.41921871,0,7.87939684
35:04.0,7.879177057,-31.14791871,0.27422139,-32.38211871,0,7.879177057
35:04.3,7.879416821,-31.14751871,0.27455479,-32.42021871,0,7.879416821
35:04.7,7.879416821,-31.14751871,0.27438809,-32.43741871,0,7.879416821
35:05.0,7.879496742,-31.14621871,0.27422139,-32.41821871,0,7.879496742
35:05.3,7.879576663,-31.14711871,0.27422139,-32.44521871,0,7.879576663
35:05.7,7.879536702,-31.14541871,0.27438809,-32.43711871,0,7.879536702
35:06.0,7.879436801,-31.14571871,0.27455479,-32.42121871,0,7.879436801
35:06.3,7.879516722,-31.15041871,0.27438809,-32.39831871,0,7.879516722
35:06.7,7.879756485,-31.15031871,0.27455479,-32.39671871,0,7.879756485
35:07.0,7.879756485,-31.14821871,0.27438809,-32.43641871,0,7.879756485
35:07.3,7.879436801,-31.14851871,0.27438809,-32.44101871,0,7.879436801
35:07.7,7.879197038,-31.14901871,0.27438809,-32.45481871,0,7.879197038
35:08.0,7.879436801,-31.14821871,0.27438809,-32.44791871,0,7.879436801
35:08.3,7.879656584,-31.14511871,0.27438809,-32.42031871,0,7.879656584
35:08.7,7.879696544,-31.14501871,0.27438809,-32.46021871,0,7.879696544
35:09.0,7.879476761,-31.14551871,0.27438809,-32.47941871,0,7.879476761
35:09.3,7.879476761,-31.14411871,0.27438809,-32.40961871,0,7.879476761
35:09.7,7.879736505,-31.14511871,0.27438809,-32.38411871,0,7.879736505
35:10.0,7.879596643,-31.14741871,0.27422139,-32.39671871,0,7.879596643
35:10.3,7.879436801,-31.14821871,0.27438809,-32.42331871,0,7.879436801
35:10.7,7.87935688,-31.14811871,0.27455479,-32.43461871,0,7.87935688
35:11.0,7.879496742,-31.14631871,0.27455479,-32.36241871,0,7.879496742
35:11.3,7.879876367,-31.14761871,0.27455479,-32.37201871,0,7.879876367
35:11.7,7.879596643,-31.14991871,0.27438809,-32.43181871,0,7.879596643
35:12.0,7.879276959,-31.14711871,0.27438809,-32.40161871,0,7.879276959
35:12.3,7.879516722,-31.14521871,0.27455479,-32.43811871,0,7.879516722
35:12.7,7.879536702,-31.14641871,0.27455479,-32.47381871,0,7.879536702
35:13.0,0,0,0,0,1,0
35:13.3,7.879556682,-31.14791871,0.27422139,-32.43781871,0,7.879556682
35:13.7,7.879336899,-31.14651871,0.27438809,-32.40831871,0,7.879336899
35:14.0,7.879516722,-31.14601871,0.27472149,-32.43091871,0,7.879516722
35:14.3,7.879816426,-31.14601871,0.27472149,-32.45161871,0,7.879816426
35:14.7,7.879856386,-31.14561871,0.27472149,-32.44291871,0,7.879856386
35:15.0,7.879776465,-31.14611871,0.27438809,-32.46851871,0,7.879776465
35:15.3,7.879696544,-31.14661871,0.27422139,-32.45511871,0,7.879696544
35:15.7,7.879916327,-31.14501871,0.27438809,-32.37841871,0,7.879916327
35:16.0,7.879736505,-31.14621871,0.27455479,-32.35661871,0,7.879736505
35:16.3,7.879476761,-31.14601871,0.27438809,-32.39081871,0,7.879476761
35:16.7,7.879696544,-31.14381871,0.27438809,-32.41871871,0,7.879696544
35:17.0,7.879776465,-31.14461871,0.27422139,-32.40571871,0,7.879776465
35:17.3,7.879456781,-31.14581871,0.27422139,-32.36881871,0,7.879456781
35:17.7,7.879336899,-31.14651871,0.27438809,-32.41711871,0,7.879336899
35:18.0,7.879316919,-31.14831871,0.27438809,-32.43851871,0,7.879316919
35:18.3,7.87935688,-31.15081871,0.27455479,-32.43631871,0,7.87935688
35:18.7,7.87937686,-31.15001871,0.27438809,-32.45521871,0,7.87937686
35:19.0,7.879316919,-31.14611871,0.27438809,-32.44281871,0,7.879316919
35:19.3,7.879416821,-31.14561871,0.27455479,-32.48271871,0,7.879416821
35:19.7,7.87937686,-31.14691871,0.27438809,-32.48861871,0,7.87937686
35:20.0,7.879276959,-31.14631871,0.27422139,-32.39071871,0,7.879276959
35:20.3,7.879536702,-31.14751871,0.27422139,-32.35051871,0,7.879536702
35:20.7,7.87935688,-31.14721871,0.27422139,-32.31691871,0,7.87935688
35:21.0,7.879057176,-31.14381871,0.27438809,-32.33351871,0,7.879057176
35:21.3,7.879197038,-31.14331871,0.27455479,-32.39691871,0,7.879197038
35:21.7,7.879316919,-31.14601871,0.27455479,-32.40631871,0,7.879316919
35:22.0,7.879556682,-31.14751871,0.27455479,-32.41981871,0,7.879556682
35:22.3,7.879616623,-31.14681871,0.27455479,-32.42841871,0,7.879616623
35:22.7,7.879556682,-31.14511871,0.27455479,-32.41911871,0,7.879556682
35:23.0,7.919656584,-31.10531871,0.31455479,-32.41861871,1,7.919656584
35:23.3,7.879536702,-31.14851871,0.27438809,-32.46841871,0,7.879536702
35:23.7,7.879296939,-31.14881871,0.27422139,-32.42751871,0,7.879296939
35:24.0,7.879217018,-31.14681871,0.27422139,-32.37171871,0,7.879217018
35:24.3,7.879197038,-31.14691871,0.27438809,-32.32751871,0,7.879197038
35:24.7,7.879456781,-31.14751871,0.27455479,-32.38781871,0,7.879456781
35:25.0,7.879576663,-31.14861871,0.27438809,-32.47671871,0,7.879576663
35:25.3,7.879476761,-31.14771871,0.27438809,-32.42031871,0,7.879476761
35:25.7,7.879516722,-31.14751871,0.27438809,-32.37731871,0,7.879516722
35:26.0,7.879456781,-31.14701871,0.27438809,-32.42611871,0,7.879456781
35:26.3,7.879197038,-31.14351871,0.27438809,-32.41741871,0,7.879197038
35:26.7,7.879336899,-31.14331871,0.27455479,-32.39451871,0,7.879336899
35:27.0,7.879556682,-31.14771871,0.27422139,-32.40591871,0,7.879556682
35:27.3,7.879676564,-31.14901871,0.27422139,-32.43021871,0,7.879676564
35:27.7,7.879736505,-31.14851871,0.27438809,-32.42681871,0,7.879736505
35:28.0,7.87937686,-31.14601871,0.27438809,-32.34971871,0,7.87937686
35:28.3,7.879556682,-31.14451871,0.27455479,-32.35051871,0,7.879556682
35:28.7,7.879656584,-31.14771871,0.27472149,-32.42301871,0,7.879656584
35:29.0,7.879436801,-31.14901871,0.27455479,-32.42351871,0,7.879436801
35:29.3,7.879596643,-31.14811871,0.27438809,-32.44311871,0,7.879596643
35:29.7,7.879316919,-31.14781871,0.27405469,-32.44781871,0,7.879316919
35:30.0,7.879177057,-31.14681871,0.27422139,-32.41321871,0,7.879177057
35:30.3,7.879556682,-31.14691871,0.27405469,-32.42701871,0,7.879556682
35:30.7,7.879456781,-31.14721871,0.27405469,-32.41361871,0,7.879456781
35:31.0,7.87939684,-31.14631871,0.27438809,-32.37931871,0,7.87939684
35:31.3,7.879616623,-31.14621871,0.27438809,-32.34691871,0,7.879616623
35:31.7,7.879756485,-31.14621871,0.27455479,-32.34201871,0,7.879756485
35:32.0,7.879616623,-31.14711871,0.27455479,-32.44981871,0,7.879616623
35:32.3,7.879296939,-31.14761871,0.27405469,-32.45581871,0,7.879296939
35:32.7,7.879316919,-31.14551871,0.27422139,-32.37741871,0,7.879316919
35:33.0,7.879636603,-31.14501871,0.27438809,-32.40961871,0,7.879636603
35:33.3,7.87937686,-31.14451871,0.27422139,-32.45851871,0,7.87937686
35:33.7,7.879276959,-31.14471871,0.27438809,-32.43991871,0,7.879276959
35:34.0,7.879316919,-31.14591871,0.27422139,-32.39871871,0,7.879316919
35:34.3,7.879316919,-31.14641871,0.27405469,-32.35901871,0,7.879316919
35:34.7,7.879436801,-31.14511871,0.27422139,-32.38671871,0,7.879436801
35:35.0,7.879316919,-31.14561871,0.27438809,-32.38791871,0,7.879316919
35:35.3,7.879137097,-31.14561871,0.27438809,-32.37991871,0,7.879137097
35:35.6,7.879217018,-31.14521871,0.27422139,-32.44521871,0,7.879217018
35:36.0,7.879217018,-31.14471871,0.27422139,-32.44461871,0,7.879217018
35:36.3,7.879516722,-31.14571871,0.27438809,-32.42371871,0,7.879516722
35:36.6,7.87937686,-31.14931871,0.27438809,-32.46131871,0,7.87937686
35:37.0,7.879137097,-31.14841871,0.27438809,-32.43631871,0,7.879137097
35:37.3,7.879157077,-31.14671871,0.27438809,-32.42511871,0,7.879157077
35:37.6,7.879077156,-31.14941871,0.27455479,-32.43521871,0,7.879077156
35:38.0,7.879276959,-31.15031871,0.27472149,-32.45051871,0,7.879276959
35:38.3,7.879336899,-31.14901871,0.27422139,-32.46251871,0,7.879336899
35:38.6,7.878937294,-31.14761871,0.27438809,-32.41351871,0,7.878937294
35:39.0,7.879117117,-31.14751871,0.27472149,-32.38051871,0,7.879117117
35:39.3,7.879516722,-31.14881871,0.27455479,-32.39631871,0,7.879516722
35:39.6,7.879316919,-31.14781871,0.27438809,-32.38881871,0,7.879316919
35:40.0,7.879316919,-31.14621871,0.27455479,-32.42291871,0,7.879316919
35:40.3,7.879456781,-31.14691871,0.27455479,-32.49281871,0,7.879456781
35:40.6,7.879496742,-31.14801871,0.27455479,-32.50221871,0,7.879496742
35:41.0,7.879496742,-31.14751871,0.27438809,-32.47301871,0,7.879496742
35:41.3,7.879536702,-31.14641871,0.27422139,-32.38011871,0,7.879536702
35:41.6,7.879576663,-31.14671871,0.27438809,-32.34921871,0,7.879576663
35:42.0,7.879556682,-31.14711871,0.27438809,-32.41401871,0,7.879556682
35:42.3,7.879616623,-31.14651871,0.27422139,-32.43911871,0,7.879616623
35:42.6,7.879556682,-31.14571871,0.27405469,-32.47611871,0,7.879556682
35:43.0,7.879097136,-31.14621871,0.27405469,-32.44621871,0,7.879097136
35:43.3,7.878937294,-31.14681871,0.27438809,-32.39711871,0,7.878937294
35:43.6,7.879496742,-31.14751871,0.27455479,-32.45561871,0,7.879496742
35:44.0,7.879816426,-31.14531871,0.27455479,-32.43881871,0,7.879816426
35:44.3,7.879596643,-31.14371871,0.27438809,-32.40431871,0,7.879596643
35:44.6,7.879456781,-31.14471871,0.27405469,-32.43731871,0,7.879456781
35:45.0,7.879656584,-31.14511871,0.27422139,-32.41751871,0,7.879656584
35:45.3,7.879816426,-31.14431871,0.27438809,-32.41581871,0,7.879816426
35:45.6,7.879197038,-31.14401871,0.27422139,-32.43911871,0,7.879197038
35:46.0,7.878957274,-31.14321871,0.27422139,-32.41441871,0,7.878957274
35:46.3,7.879656584,-31.14471871,0.27422139,-32.41241871,0,7.879656584
35:46.6,7.879956288,-31.14511871,0.27422139,-32.43341871,0,7.879956288
35:47.0,7.879816426,-31.14261871,0.27438809,-32.40301871,0,7.879816426
35:47.3,7.879696544,-31.14301871,0.27438809,-32.37371871,0,7.879696544
35:47.6,7.879536702,-31.14501871,0.27455479,-32.38921871,0,7.879536702
35:48.0,7.879556682,-31.14551871,0.27488819,-32.42671871,0,7.879556682
35:48.3,7.879336899,-31.14621871,0.27455479,-32.42241871,0,7.879336899
35:48.6,7.879097136,-31.14491871,0.27455479,-32.40641871,0,7.879097136
35:49.0,7.87935688,-31.14311871,0.27455479,-32.41291871,0,7.87935688
35:49.3,7.879556682,-31.14251871,0.27438809,-32.34441871,0,7.879556682
35:49.6,7.879476761,-31.14231871,0.27422139,-32.32821871,0,7.879476761
35:50.0,7.879236998,-31.14481871,0.27422139,-32.41821871,0,7.879236998
35:50.3,7.879117117,-31.14551871,0.27438809,-32.45271871,0,7.879117117
35:50.6,7.879177057,-31.14381871,0.27438809,-32.46251871,0,7.879177057
35:51.0,7.879037196,-31.14211871,0.27422139,-32.44701871,0,7.879037196
35:51.3,7.879077156,-31.13961871,0.27405469,-32.39391871,0,7.879077156
35:51.6,7.879197038,-31.14041871,0.27422139,-32.37311871,0,7.879197038
35:52.0,7.879276959,-31.14461871,0.27455479,-32.34351871,0,7.879276959
35:52.3,7.879576663,-31.14641871,0.27455479,-32.37651871,0,7.879576663
35:52.6,7.87937686,-31.14511871,0.27422139,-32.40301871,0,7.87937686
35:53.0,7.879037196,-31.14231871,0.27438809,-32.40841871,0,7.879037196
35:53.3,7.879097136,-31.14301871,0.27438809,-32.45561871,0,7.879097136
35:53.6,7.879137097,-31.14431871,0.27422139,-32.41891871,0,7.879137097
35:54.0,7.879296939,-31.14201871,0.27438809,-32.38661871,0,7.879296939
35:54.3,7.879596643,-31.14231871,0.27438809,-32.44791871,0,7.879596643
35:54.6,7.879696544,-31.14311871,0.27438809,-32.43481871,0,7.879696544
35:55.0,7.879616623,-31.14401871,0.27455479,-32.39541871,0,7.879616623
35:55.3,7.879296939,-31.14461871,0.27438809,-32.38771871,0,7.879296939
35:55.6,7.879236998,-31.14301871,0.27422139,-32.37811871,0,7.879236998
35:56.0,7.879256978,-31.14261871,0.27438809,-32.43761871,0,7.879256978
35:56.3,7.879097136,-31.14221871,0.27438809,-32.41841871,0,7.879097136
35:56.6,7.879217018,-31.14181871,0.27438809,-32.36911871,0,7.879217018
35:57.0,7.879316919,-31.14431871,0.27422139,-32.39011871,0,7.879316919
35:57.3,7.879197038,-31.14441871,0.27438809,-32.40031871,0,7.879197038
35:57.6,7.879536702,-31.14291871,0.27472149,-32.44621871,0,7.879536702
35:58.0,7.879696544,-31.14421871,0.27438809,-32.45061871,0,7.879696544
35:58.3,7.879296939,-31.14371871,0.27422139,-32.37781871,0,7.879296939
35:58.6,7.879276959,-31.14121871,0.27438809,-32.36821871,0,7.879276959
35:59.0,7.879276959,-31.14001871,0.27455479,-32.33861871,0,7.879276959
35:59.3,7.879217018,-31.14401871,0.27455479,-32.29491871,0,7.879217018
35:59.6,7.879536702,-31.14721871,0.27438809,-32.36101871,0,7.879536702
36:00.0,7.879736505,-31.14441871,0.27422139,-32.41701871,0,7.879736505
36:00.3,7.879576663,-31.14221871,0.27455479,-32.41121871,0,7.879576663
36:00.6,7.87937686,-31.14351871,0.27455479,-32.42031871,0,7.87937686
36:01.0,7.879536702,-31.14471871,0.27472149,-32.37081871,0,7.879536702
36:01.3,7.879836406,-31.14651871,0.27455479,-32.39151871,0,7.879836406
36:01.6,7.879516722,-31.14581871,0.27405469,-32.39801871,0,7.879516722
36:02.0,7.879296939,-31.14131871,0.27438809,-32.35531871,0,7.879296939
36:02.3,7.879896347,-31.14141871,0.27455479,-32.41011871,0,7.879896347
36:02.6,7.879836406,-31.14451871,0.27438809,-32.42971871,0,7.879836406
36:03.0,7.87937686,-31.14431871,0.27438809,-32.38551871,0,7.87937686
36:03.3,7.879456781,-31.14481871,0.27422139,-32.38881871,0,7.879456781
36:03.6,7.879636603,-31.14451871,0.27438809,-32.38951871,0,7.879636603
36:04.0,7.879696544,-31.14411871,0.27455479,-32.40451871,0,7.879696544
36:04.3,7.879616623,-31.14431871,0.27438809,-32.41741871,0,7.879616623
36:04.6,7.879556682,-31.14421871,0.27455479,-32.40341871,0,7.879556682
36:05.0,7.879416821,-31.14581871,0.27455479,-32.41891871,0,7.879416821
36:05.3,7.879296939,-31.14691871,0.27438809,-32.39881871,0,7.879296939
36:05.6,7.879636603,-31.14581871,0.27438809,-32.37851871,0,7.879636603
